Source,Target,Weight,Type,Source Top Game,Target Top Game,Source Language,Target Language,Activation,Timestamp
Ponce,Sardoche,13.0,Directed,Just Chatting,Chess,French,French,False,15
Ponce,Squeezie,22.0,Directed,Just Chatting,Just Chatting,French,French,False,15
Ponce,WankilStudio,13.0,Directed,Just Chatting,Valheim,French,French,False,15
Ponce,ZeratoR,40.0,Directed,Just Chatting,New World,French,French,False,15
Ponce,aminematue,12.0,Directed,Just Chatting,Grand Theft Auto V,French,French,False,15
Ponce,mistermv,23.0,Directed,Just Chatting,The Binding of Isaac: Afterbirth,French,French,False,15
RebeuDeter,AntoineDaniel,26.0,Directed,League of Legends,GeoGuessr,French,French,False,15
RebeuDeter,Doigby,23.0,Directed,League of Legends,Minecraft,French,French,False,15
RebeuDeter,Domingo,27.0,Directed,League of Legends,Just Chatting,French,French,False,15
RebeuDeter,Gotaga,45.0,Directed,League of Legends,Call of Duty: Warzone,French,French,False,15
RebeuDeter,Inoxtag,22.0,Directed,League of Legends,Just Chatting,French,French,False,15
RebeuDeter,JLAmaru,37.0,Directed,League of Legends,Just Chatting,French,French,False,15
RebeuDeter,JLBichouu,34.0,Directed,League of Legends,Grand Theft Auto V,French,French,False,15
RebeuDeter,JLTomy,17.0,Directed,League of Legends,Grand Theft Auto V,French,French,False,15
RebeuDeter,JeelTV,27.0,Directed,League of Legends,Just Chatting,French,French,False,15
RebeuDeter,Jirayalecochon,31.0,Directed,League of Legends,Just Chatting,French,French,False,15
RebeuDeter,Joueur_du_Grenier,17.0,Directed,League of Legends,Just Chatting,French,French,False,15
RebeuDeter,Kamet0,25.0,Directed,League of Legends,League of Legends,French,French,False,15
RebeuDeter,Locklear,17.0,Directed,League of Legends,Just Chatting,French,French,False,15
RebeuDeter,Maghla,34.0,Directed,League of Legends,Just Chatting,French,French,False,15
RebeuDeter,Ponce,15.0,Directed,League of Legends,Just Chatting,French,French,False,15
RebeuDeter,Sardoche,33.0,Directed,League of Legends,Chess,French,French,False,15
RebeuDeter,Squeezie,12.0,Directed,League of Legends,Just Chatting,French,French,False,15
RebeuDeter,WankilStudio,30.0,Directed,League of Legends,Valheim,French,French,False,15
RebeuDeter,ZeratoR,19.0,Directed,League of Legends,New World,French,French,False,15
RebeuDeter,aminematue,48.0,Directed,League of Legends,Grand Theft Auto V,French,French,False,15
RebeuDeter,fr_zod,9.0,Directed,League of Legends,Apex Legends,French,French,False,15
RebeuDeter,mistermv,13.0,Directed,League of Legends,The Binding of Isaac: Afterbirth,French,French,False,15
Sardoche,AntoineDaniel,23.0,Directed,Chess,GeoGuessr,French,French,False,15
Sardoche,Doigby,52.0,Directed,Chess,Minecraft,French,French,False,15
Sardoche,Domingo,21.0,Directed,Chess,Just Chatting,French,French,False,15
Sardoche,Etoiles,32.0,Directed,Chess,Just Chatting,French,French,False,15
Sardoche,Gotaga,24.0,Directed,Chess,Call of Duty: Warzone,French,French,False,15
Sardoche,Inoxtag,42.0,Directed,Chess,Just Chatting,French,French,False,15
Sardoche,JLAmaru,31.0,Directed,Chess,Just Chatting,French,French,False,15
Sardoche,JLBichouu,49.0,Directed,Chess,Grand Theft Auto V,French,French,False,15
Sardoche,JLTomy,32.0,Directed,Chess,Grand Theft Auto V,French,French,False,15
Sardoche,JeelTV,13.0,Directed,Chess,Just Chatting,French,French,False,15
Sardoche,Kamet0,26.0,Directed,Chess,League of Legends,French,French,False,15
Sardoche,LeBouseuh,22.0,Directed,Chess,Rocket League,French,French,False,15
Sardoche,Locklear,35.0,Directed,Chess,Just Chatting,French,French,False,15
Sardoche,MoMaN,12.0,Directed,Chess,Grand Theft Auto V,French,French,False,15
Sardoche,RebeuDeter,46.0,Directed,Chess,League of Legends,French,French,False,15
Sardoche,Squeezie,5.0,Directed,Chess,Just Chatting,French,French,False,15
Sardoche,ZeratoR,27.0,Directed,Chess,New World,French,French,False,15
Sardoche,aminematue,18.0,Directed,Chess,Grand Theft Auto V,French,French,False,15
Sardoche,fr_zod,24.0,Directed,Chess,Apex Legends,French,French,False,15
Sardoche,mistermv,12.0,Directed,Chess,The Binding of Isaac: Afterbirth,French,French,False,15
ZeratoR,AntoineDaniel,37.0,Directed,New World,GeoGuessr,French,French,False,15
ZeratoR,Doigby,8.0,Directed,New World,Minecraft,French,French,False,15
ZeratoR,Domingo,41.0,Directed,New World,Just Chatting,French,French,False,15
ZeratoR,Etoiles,22.0,Directed,New World,Just Chatting,French,French,False,15
ZeratoR,Gotaga,38.0,Directed,New World,Call of Duty: Warzone,French,French,False,15
ZeratoR,Inoxtag,28.0,Directed,New World,Just Chatting,French,French,False,15
ZeratoR,JLAmaru,23.0,Directed,New World,Just Chatting,French,French,False,15
ZeratoR,JLTomy,43.0,Directed,New World,Grand Theft Auto V,French,French,False,15
ZeratoR,JeelTV,18.0,Directed,New World,Just Chatting,French,French,False,15
ZeratoR,Joueur_du_Grenier,42.0,Directed,New World,Just Chatting,French,French,False,15
ZeratoR,Kamet0,21.0,Directed,New World,League of Legends,French,French,False,15
ZeratoR,Locklear,22.0,Directed,New World,Just Chatting,French,French,False,15
ZeratoR,Maghla,11.0,Directed,New World,Just Chatting,French,French,False,15
ZeratoR,Mickalow,32.0,Directed,New World,Apex Legends,French,French,True,6
ZeratoR,Ponce,27.0,Directed,New World,Just Chatting,French,French,False,15
ZeratoR,RebeuDeter,12.0,Directed,New World,League of Legends,French,French,False,15
ZeratoR,Sardoche,24.0,Directed,New World,Chess,French,French,False,15
ZeratoR,Squeezie,31.0,Directed,New World,Just Chatting,French,French,False,15
ZeratoR,SuperHenryTran,27.0,Directed,New World,Just Chatting,French,French,False,15
ZeratoR,WankilStudio,19.0,Directed,New World,Valheim,French,French,False,15
ZeratoR,aminematue,27.0,Directed,New World,Grand Theft Auto V,French,French,False,15
ZeratoR,fr_zod,14.0,Directed,New World,Apex Legends,French,French,False,15
ZeratoR,mistermv,16.0,Directed,New World,The Binding of Isaac: Afterbirth,French,French,False,15
aminematue,AntoineDaniel,29.0,Directed,Grand Theft Auto V,GeoGuessr,French,French,False,15
aminematue,BruceGrannec,22.0,Directed,Grand Theft Auto V,FIFA 21,French,French,True,5
aminematue,Domingo,13.0,Directed,Grand Theft Auto V,Just Chatting,French,French,False,15
aminematue,Gotaga,31.0,Directed,Grand Theft Auto V,Call of Duty: Warzone,French,French,False,15
aminematue,JLAmaru,40.0,Directed,Grand Theft Auto V,Just Chatting,French,French,False,15
aminematue,JLTomy,23.0,Directed,Grand Theft Auto V,Grand Theft Auto V,French,French,False,15
aminematue,Kamet0,15.0,Directed,Grand Theft Auto V,League of Legends,French,French,False,15
aminematue,Locklear,12.0,Directed,Grand Theft Auto V,Just Chatting,French,French,False,15
aminematue,MoMaN,15.0,Directed,Grand Theft Auto V,Grand Theft Auto V,French,French,False,15
aminematue,Ponce,11.0,Directed,Grand Theft Auto V,Just Chatting,French,French,False,15
aminematue,RebeuDeter,33.0,Directed,Grand Theft Auto V,League of Legends,French,French,False,15
aminematue,Squeezie,20.0,Directed,Grand Theft Auto V,Just Chatting,French,French,False,15
aminematue,WankilStudio,8.0,Directed,Grand Theft Auto V,Valheim,French,French,False,15
aminematue,ZeratoR,20.0,Directed,Grand Theft Auto V,New World,French,French,False,15
aminematue,fr_zod,15.0,Directed,Grand Theft Auto V,Apex Legends,French,French,False,15
aminematue,mistermv,23.0,Directed,Grand Theft Auto V,The Binding of Isaac: Afterbirth,French,French,False,15
fr_zod,Doigby,28.0,Directed,Apex Legends,Minecraft,French,French,False,15
fr_zod,Domingo,12.0,Directed,Apex Legends,Just Chatting,French,French,False,15
fr_zod,Gotaga,18.0,Directed,Apex Legends,Call of Duty: Warzone,French,French,False,15
fr_zod,Inoxtag,24.0,Directed,Apex Legends,Just Chatting,French,French,False,15
fr_zod,Kaydop,9.0,Directed,Apex Legends,Rocket League,French,French,False,15
fr_zod,LeBouseuh,11.0,Directed,Apex Legends,Rocket League,French,French,False,15
fr_zod,Locklear,15.0,Directed,Apex Legends,Just Chatting,French,French,False,15
fr_zod,Squeezie,26.0,Directed,Apex Legends,Just Chatting,French,French,False,15
fr_zod,ZeratoR,27.0,Directed,Apex Legends,New World,French,French,False,15
fr_zod,michou_twitch,29.0,Directed,Apex Legends,Minecraft,French,French,False,15
lestream,AlphaCast,18.0,Directed,Just Chatting,Just Chatting,French,French,False,15
lestream,AntoineDaniel,35.0,Directed,Just Chatting,GeoGuessr,French,French,False,15
lestream,Doigby,30.0,Directed,Just Chatting,Minecraft,French,French,False,15
lestream,Domingo,23.0,Directed,Just Chatting,Just Chatting,French,French,False,15
lestream,Etoiles,18.0,Directed,Just Chatting,Just Chatting,French,French,False,15
lestream,Gotaga,22.0,Directed,Just Chatting,Call of Duty: Warzone,French,French,False,15
lestream,Inoxtag,51.0,Directed,Just Chatting,Just Chatting,French,French,False,15
lestream,JLAmaru,34.0,Directed,Just Chatting,Just Chatting,French,French,False,15
lestream,JLTomy,15.0,Directed,Just Chatting,Grand Theft Auto V,French,French,False,15
lestream,JeelTV,26.0,Directed,Just Chatting,Just Chatting,French,French,False,15
lestream,Jirayalecochon,27.0,Directed,Just Chatting,Just Chatting,French,French,False,15
lestream,Joueur_du_Grenier,30.0,Directed,Just Chatting,Just Chatting,French,French,False,15
lestream,Kamet0,31.0,Directed,Just Chatting,League of Legends,French,French,False,15
lestream,Locklear,37.0,Directed,Just Chatting,Just Chatting,French,French,False,15
lestream,Maghla,45.0,Directed,Just Chatting,Just Chatting,French,French,False,15
lestream,MoMaN,50.0,Directed,Just Chatting,Grand Theft Auto V,French,French,False,15
lestream,Ponce,45.0,Directed,Just Chatting,Just Chatting,French,French,False,15
lestream,RebeuDeter,17.0,Directed,Just Chatting,League of Legends,French,French,False,15
lestream,Sardoche,46.0,Directed,Just Chatting,Chess,French,French,False,15
lestream,Squeezie,47.0,Directed,Just Chatting,Just Chatting,French,French,False,15
lestream,ZeratoR,41.0,Directed,Just Chatting,New World,French,French,False,15
lestream,aminematue,55.0,Directed,Just Chatting,Grand Theft Auto V,French,French,False,15
lestream,mistermv,19.0,Directed,Just Chatting,The Binding of Isaac: Afterbirth,French,French,False,15
michou_twitch,Domingo,46.0,Directed,Minecraft,Just Chatting,French,French,False,15
michou_twitch,Etoiles,32.0,Directed,Minecraft,Just Chatting,French,French,False,15
michou_twitch,Gotaga,18.0,Directed,Minecraft,Call of Duty: Warzone,French,French,False,15
michou_twitch,Inoxtag,49.0,Directed,Minecraft,Just Chatting,French,French,False,15
michou_twitch,JLAmaru,37.0,Directed,Minecraft,Just Chatting,French,French,False,15
michou_twitch,Joueur_du_Grenier,27.0,Directed,Minecraft,Just Chatting,French,French,False,15
michou_twitch,Kamet0,25.0,Directed,Minecraft,League of Legends,French,French,False,15
michou_twitch,LeBouseuh,12.0,Directed,Minecraft,Rocket League,French,French,False,15
michou_twitch,Locklear,11.0,Directed,Minecraft,Just Chatting,French,French,False,15
michou_twitch,Maghla,11.0,Directed,Minecraft,Just Chatting,French,French,False,15
michou_twitch,MoMaN,8.0,Directed,Minecraft,Grand Theft Auto V,French,French,False,15
michou_twitch,RebeuDeter,27.0,Directed,Minecraft,League of Legends,French,French,False,15
michou_twitch,Squeezie,16.0,Directed,Minecraft,Just Chatting,French,French,False,15
michou_twitch,ZeratoR,5.0,Directed,Minecraft,New World,French,French,False,15
michou_twitch,aminematue,18.0,Directed,Minecraft,Grand Theft Auto V,French,French,False,15
michou_twitch,fr_zod,28.0,Directed,Minecraft,Apex Legends,French,French,False,15
michou_twitch,mistermv,27.0,Directed,Minecraft,The Binding of Isaac: Afterbirth,French,French,False,15
mistermv,AntoineDaniel,19.0,Directed,The Binding of Isaac: Afterbirth,GeoGuessr,French,French,False,15
mistermv,Doigby,37.0,Directed,The Binding of Isaac: Afterbirth,Minecraft,French,French,False,15
mistermv,Domingo,25.0,Directed,The Binding of Isaac: Afterbirth,Just Chatting,French,French,False,15
mistermv,Etoiles,28.0,Directed,The Binding of Isaac: Afterbirth,Just Chatting,French,French,False,15
mistermv,Gotaga,24.0,Directed,The Binding of Isaac: Afterbirth,Call of Duty: Warzone,French,French,False,15
mistermv,Inoxtag,48.0,Directed,The Binding of Isaac: Afterbirth,Just Chatting,French,French,False,15
mistermv,JLAmaru,26.0,Directed,The Binding of Isaac: Afterbirth,Just Chatting,French,French,False,15
mistermv,JLTomy,40.0,Directed,The Binding of Isaac: Afterbirth,Grand Theft Auto V,French,French,False,15
mistermv,JeelTV,16.0,Directed,The Binding of Isaac: Afterbirth,Just Chatting,French,French,False,15
mistermv,Joueur_du_Grenier,15.0,Directed,The Binding of Isaac: Afterbirth,Just Chatting,French,French,False,15
mistermv,Kamet0,17.0,Directed,The Binding of Isaac: Afterbirth,League of Legends,French,French,False,15
mistermv,Locklear,20.0,Directed,The Binding of Isaac: Afterbirth,Just Chatting,French,French,False,15
mistermv,Maghla,65.0,Directed,The Binding of Isaac: Afterbirth,Just Chatting,French,French,False,15
mistermv,Ponce,12.0,Directed,The Binding of Isaac: Afterbirth,Just Chatting,French,French,False,15
mistermv,RebeuDeter,21.0,Directed,The Binding of Isaac: Afterbirth,League of Legends,French,French,False,15
mistermv,Sardoche,21.0,Directed,The Binding of Isaac: Afterbirth,Chess,French,French,False,15
mistermv,Solary,24.0,Directed,The Binding of Isaac: Afterbirth,League of Legends,French,French,True,6
mistermv,Squeezie,22.0,Directed,The Binding of Isaac: Afterbirth,Just Chatting,French,French,False,15
mistermv,ZeratoR,26.0,Directed,The Binding of Isaac: Afterbirth,New World,French,French,False,15
mistermv,aminematue,38.0,Directed,The Binding of Isaac: Afterbirth,Grand Theft Auto V,French,French,False,15
mistermv,fr_zod,30.0,Directed,The Binding of Isaac: Afterbirth,Apex Legends,French,French,False,15
mistermv,lestream,41.0,Directed,The Binding of Isaac: Afterbirth,Just Chatting,French,French,False,15
mistermv,michou_twitch,15.0,Directed,The Binding of Isaac: Afterbirth,Minecraft,French,French,False,15
Squeezie,Doigby,44.0,Directed,Just Chatting,Minecraft,French,French,False,15
Squeezie,Gotaga,83.0,Directed,Just Chatting,Call of Duty: Warzone,French,French,False,15
Squeezie,Inoxtag,56.0,Directed,Just Chatting,Just Chatting,French,French,False,15
Squeezie,Kamet0,47.0,Directed,Just Chatting,League of Legends,French,French,False,15
Squeezie,LeBouseuh,78.0,Directed,Just Chatting,Rocket League,French,French,False,15
Squeezie,Locklear,29.0,Directed,Just Chatting,Just Chatting,French,French,False,15
Squeezie,RebeuDeter,4.0,Directed,Just Chatting,League of Legends,French,French,False,15
Squeezie,Sardoche,5.0,Directed,Just Chatting,Chess,French,French,False,15
Squeezie,SkyrrozTV,14.0,Directed,Just Chatting,Call of Duty: Warzone,French,French,False,15
Squeezie,ZeratoR,40.0,Directed,Just Chatting,New World,French,French,False,15
LeBouseuh,Anas_Off,19.0,Directed,Rocket League,Grand Theft Auto V,French,French,False,15
LeBouseuh,Doigby,5.0,Directed,Rocket League,Minecraft,French,French,False,15
LeBouseuh,Etoiles,21.0,Directed,Rocket League,Just Chatting,French,French,False,15
LeBouseuh,Gotaga,17.0,Directed,Rocket League,Call of Duty: Warzone,French,French,False,15
LeBouseuh,Inoxtag,31.0,Directed,Rocket League,Just Chatting,French,French,False,15
LeBouseuh,JLAmaru,14.0,Directed,Rocket League,Just Chatting,French,French,False,15
LeBouseuh,JLTomy,19.0,Directed,Rocket League,Grand Theft Auto V,French,French,False,15
LeBouseuh,Kamet0,12.0,Directed,Rocket League,League of Legends,French,French,False,15
LeBouseuh,Locklear,4.0,Directed,Rocket League,Just Chatting,French,French,False,15
LeBouseuh,PRINCE__OFF,32.0,Directed,Rocket League,FIFA 21,French,French,False,15
LeBouseuh,RebeuDeter,22.0,Directed,Rocket League,League of Legends,French,French,False,15
LeBouseuh,Sardoche,14.0,Directed,Rocket League,Chess,French,French,False,15
LeBouseuh,SolaryFortnite,8.0,Directed,Rocket League,Fortnite,French,French,False,15
LeBouseuh,Squeezie,12.0,Directed,Rocket League,Just Chatting,French,French,False,15
LeBouseuh,ZeratoR,9.0,Directed,Rocket League,New World,French,French,False,15
LeBouseuh,aminematue,24.0,Directed,Rocket League,Grand Theft Auto V,French,French,False,15
LeBouseuh,fr_zod,12.0,Directed,Rocket League,Apex Legends,French,French,False,15
LeBouseuh,michou_twitch,12.0,Directed,Rocket League,Minecraft,French,French,False,15
SkyrrozTV,Doigby,13.0,Directed,Call of Duty: Warzone,Minecraft,French,French,False,15
SkyrrozTV,Domingo,12.0,Directed,Call of Duty: Warzone,Just Chatting,French,French,False,15
SkyrrozTV,Gotaga,24.0,Directed,Call of Duty: Warzone,Call of Duty: Warzone,French,French,False,15
SkyrrozTV,Inoxtag,13.0,Directed,Call of Duty: Warzone,Just Chatting,French,French,False,15
SkyrrozTV,LeBouseuh,26.0,Directed,Call of Duty: Warzone,Rocket League,French,French,False,15
SkyrrozTV,Locklear,19.0,Directed,Call of Duty: Warzone,Just Chatting,French,French,False,15
SkyrrozTV,PRINCE__OFF,5.0,Directed,Call of Duty: Warzone,FIFA 21,French,French,False,7
SkyrrozTV,Squeezie,20.0,Directed,Call of Duty: Warzone,Just Chatting,French,French,False,15
SkyrrozTV,ZeratoR,28.0,Directed,Call of Duty: Warzone,New World,French,French,False,15
SkyrrozTV,aminematue,13.0,Directed,Call of Duty: Warzone,Grand Theft Auto V,French,French,False,15
WankilStudio,AlphaCast,27.0,Directed,Valheim,Just Chatting,French,French,False,15
WankilStudio,AntoineDaniel,24.0,Directed,Valheim,GeoGuessr,French,French,False,15
WankilStudio,Doigby,7.0,Directed,Valheim,Minecraft,French,French,False,15
WankilStudio,Domingo,8.0,Directed,Valheim,Just Chatting,French,French,False,15
WankilStudio,Gotaga,20.0,Directed,Valheim,Call of Duty: Warzone,French,French,False,15
WankilStudio,Inoxtag,12.0,Directed,Valheim,Just Chatting,French,French,False,15
WankilStudio,JLAmaru,34.0,Directed,Valheim,Just Chatting,French,French,False,15
WankilStudio,Joueur_du_Grenier,19.0,Directed,Valheim,Just Chatting,French,French,False,15
WankilStudio,Laink,16.0,Directed,Valheim,Rocket League,French,French,False,15
WankilStudio,Locklear,12.0,Directed,Valheim,Just Chatting,French,French,False,15
WankilStudio,Maghla,10.0,Directed,Valheim,Just Chatting,French,French,False,15
WankilStudio,Sardoche,24.0,Directed,Valheim,Chess,French,French,False,15
WankilStudio,Squeezie,23.0,Directed,Valheim,Just Chatting,French,French,False,15
WankilStudio,Terracid,26.0,Directed,Valheim,Minecraft,French,French,False,15
WankilStudio,ZeratoR,26.0,Directed,Valheim,New World,French,French,False,15
WankilStudio,mistermv,12.0,Directed,Valheim,The Binding of Isaac: Afterbirth,French,French,False,15
Laink,AlphaCast,21.0,Directed,Rocket League,Just Chatting,French,French,False,15
Laink,AntoineDaniel,21.0,Directed,Rocket League,GeoGuessr,French,French,False,15
Laink,Doigby,7.0,Directed,Rocket League,Minecraft,French,French,False,15
Laink,Domingo,16.0,Directed,Rocket League,Just Chatting,French,French,False,15
Laink,Etoiles,20.0,Directed,Rocket League,Just Chatting,French,French,False,15
Laink,Gotaga,21.0,Directed,Rocket League,Call of Duty: Warzone,French,French,False,15
Laink,Inoxtag,21.0,Directed,Rocket League,Just Chatting,French,French,False,15
Laink,JLAmaru,4.0,Directed,Rocket League,Just Chatting,French,French,False,15
Laink,JeelTV,17.0,Directed,Rocket League,Just Chatting,French,French,False,15
Laink,Jirayalecochon,5.0,Directed,Rocket League,Just Chatting,French,French,False,15
Laink,Joueur_du_Grenier,11.0,Directed,Rocket League,Just Chatting,French,French,False,15
Laink,Kamet0,29.0,Directed,Rocket League,League of Legends,French,French,False,15
Laink,Locklear,20.0,Directed,Rocket League,Just Chatting,French,French,False,15
Laink,Maghla,18.0,Directed,Rocket League,Just Chatting,French,French,False,15
Laink,MoMaN,17.0,Directed,Rocket League,Grand Theft Auto V,French,French,False,15
Laink,Ponce,10.0,Directed,Rocket League,Just Chatting,French,French,False,15
Laink,Sardoche,4.0,Directed,Rocket League,Chess,French,French,False,15
Laink,Squeezie,28.0,Directed,Rocket League,Just Chatting,French,French,False,15
Laink,Terracid,36.0,Directed,Rocket League,Minecraft,French,French,False,15
Laink,WankilStudio,46.0,Directed,Rocket League,Valheim,French,French,False,15
Laink,ZeratoR,22.0,Directed,Rocket League,New World,French,French,False,15
Laink,mistermv,26.0,Directed,Rocket League,The Binding of Isaac: Afterbirth,French,French,False,15
Terracid,AlphaCast,16.0,Directed,Minecraft,Just Chatting,French,French,False,15
Terracid,AntoineDaniel,27.0,Directed,Minecraft,GeoGuessr,French,French,False,15
Terracid,Doigby,16.0,Directed,Minecraft,Minecraft,French,French,False,15
Terracid,Domingo,22.0,Directed,Minecraft,Just Chatting,French,French,False,15
Terracid,Gotaga,27.0,Directed,Minecraft,Call of Duty: Warzone,French,French,False,15
Terracid,Inoxtag,23.0,Directed,Minecraft,Just Chatting,French,French,False,15
Terracid,JLAmaru,14.0,Directed,Minecraft,Just Chatting,French,French,False,15
Terracid,JeelTV,5.0,Directed,Minecraft,Just Chatting,French,French,False,15
Terracid,Jirayalecochon,9.0,Directed,Minecraft,Just Chatting,French,French,False,15
Terracid,Joueur_du_Grenier,11.0,Directed,Minecraft,Just Chatting,French,French,False,15
Terracid,Kamet0,20.0,Directed,Minecraft,League of Legends,French,French,False,15
Terracid,Laink,26.0,Directed,Minecraft,Rocket League,French,French,False,15
Terracid,LeBouseuh,20.0,Directed,Minecraft,Rocket League,French,French,False,15
Terracid,Locklear,18.0,Directed,Minecraft,Just Chatting,French,French,False,15
Terracid,Maghla,17.0,Directed,Minecraft,Just Chatting,French,French,False,15
Terracid,Ponce,19.0,Directed,Minecraft,Just Chatting,French,French,False,15
Terracid,RebeuDeter,14.0,Directed,Minecraft,League of Legends,French,French,False,15
Terracid,Squeezie,22.0,Directed,Minecraft,Just Chatting,French,French,False,15
Terracid,WankilStudio,34.0,Directed,Minecraft,Valheim,French,French,False,15
Terracid,ZeratoR,11.0,Directed,Minecraft,New World,French,French,False,15
Terracid,aminematue,8.0,Directed,Minecraft,Grand Theft Auto V,French,French,False,15
Terracid,michou_twitch,24.0,Directed,Minecraft,Minecraft,French,French,False,15
Terracid,mistermv,14.0,Directed,Minecraft,The Binding of Isaac: Afterbirth,French,French,False,15
Mushway,Fortnite,15.0,Directed,Fortnite,Fortnite,French,English,False,15
Mushway,Gotaga,9.0,Directed,Fortnite,Call of Duty: Warzone,French,French,False,15
Mushway,Inoxtag,12.0,Directed,Fortnite,Just Chatting,French,French,False,15
Mushway,JLAmaru,20.0,Directed,Fortnite,Just Chatting,French,French,False,15
Mushway,JLTomy,41.0,Directed,Fortnite,Grand Theft Auto V,French,French,False,15
Mushway,Kaydop,12.0,Directed,Fortnite,Rocket League,French,French,False,15
Mushway,LeBouseuh,15.0,Directed,Fortnite,Rocket League,French,French,False,15
Mushway,RebeuDeter,15.0,Directed,Fortnite,League of Legends,French,French,False,15
Mushway,Sardoche,13.0,Directed,Fortnite,Chess,French,French,False,15
Mushway,SolaryFortnite,26.0,Directed,Fortnite,Fortnite,French,French,False,15
Mushway,Squeezie,15.0,Directed,Fortnite,Just Chatting,French,French,False,15
Mushway,TheKAIRI78,29.0,Directed,Fortnite,Fortnite,French,French,False,15
Mushway,XEWER,28.0,Directed,Fortnite,Fortnite,French,French,False,15
Mushway,aminematue,4.0,Directed,Fortnite,Grand Theft Auto V,French,French,False,15
Fortnite,AriGameplays,14.0,Directed,Fortnite,Minecraft,English,Spanish,False,15
Fortnite,Bugha,24.0,Directed,Fortnite,Fortnite,English,English,False,15
Fortnite,Jelty,14.0,Directed,Fortnite,Fortnite,English,Spanish,False,15
Fortnite,Ninja,22.0,Directed,Fortnite,League of Legends,English,English,False,15
Fortnite,SolaryFortnite,5.0,Directed,Fortnite,Fortnite,English,French,False,4
Fortnite,TheGrefg,30.0,Directed,Fortnite,Fortnite,English,Spanish,False,15
Fortnite,x2Twins,12.0,Directed,Fortnite,Fortnite,English,English,False,15
AriGameplays,karchez,19.0,Directed,Minecraft,Grand Theft Auto V,Spanish,Spanish,False,15
AriGameplays,xXxTheFocuSxXx,14.0,Directed,Minecraft,Grand Theft Auto V,Spanish,Spanish,False,15
ElMariana,MissaSinfonia,21.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
ElMariana,Staryuuki,13.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
ElSpreen,AriGameplays,29.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
ElSpreen,TheGrefg,23.0,Directed,Just Chatting,Fortnite,Spanish,Spanish,True,2
ElSpreen,ibai,18.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,True,2
LakshartNia,BENIJU03,27.0,Directed,Minecraft,Clash Royale,Spanish,Spanish,False,15
LakshartNia,BarcaGamer,21.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
LakshartNia,ElSpreen,16.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
LakshartNia,MissaSinfonia,14.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
NimuVT,AgenteMaxo,24.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
NimuVT,Ampeterby7,23.0,Directed,Just Chatting,Fortnite,Spanish,Spanish,False,15
NimuVT,Gemita,34.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
NimuVT,Luzu,8.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
NimuVT,Nephtunie,21.0,Directed,Just Chatting,Call of Duty: Warzone,Spanish,Spanish,False,15
RobertoCein,Staryuuki,25.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
RobertoCein,ibai,4.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Robleis,Mayichi,9.0,Directed,Just Chatting,ARK: Survival Evolved,Spanish,Spanish,False,3
Rubius,LITkillah,27.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,True,2
Rubius,LakshartNia,14.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,2
Rubius,MissaSinfonia,9.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Rubius,RobertoCein,7.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,True,2
Rubius,elded,26.0,Directed,Just Chatting,Call of Duty: Warzone,Spanish,Spanish,True,2
Rubius,xXxTheFocuSxXx,29.0,Directed,Just Chatting,Grand Theft Auto V,Spanish,Spanish,True,2
Staryuuki,Alliege,12.0,Directed,Just Chatting,Fortnite,Spanish,Spanish,False,15
Staryuuki,AriGameplays,47.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
Staryuuki,ElMariana,30.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Staryuuki,RobertoCein,10.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
Staryuuki,komanche,11.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
TheGrefg,ElMariana,21.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
TheGrefg,ElSpreen,26.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
TheGrefg,Luzu,13.0,Directed,Fortnite,Minecraft,Spanish,Spanish,False,15
TheGrefg,RobertoCein,21.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
TheGrefg,Rubius,27.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
TheGrefg,Tocata,23.0,Directed,Fortnite,Fortnite,Spanish,Spanish,True,3
TheGrefg,auronplay,39.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
TheGrefg,elded,30.0,Directed,Fortnite,Call of Duty: Warzone,Spanish,Spanish,False,15
